User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
0437032ea86377593953d0992b017ef9,851,151,2024-06-06T14:34:48.345Z,2024-06-06T14:44:29.999Z,-2.87617541989429,-79.0323010377612,2742,-2.90426673941773,-79.0250777966216,2569.1,0.16795944445663,4.73943836105746
0437032ea86377593953d0992b017ef9,862,86,2024-06-06T16:25:37.194Z,2024-06-06T16:31:55.999Z,-2.90242898873629,-79.006060261476,2526.2,-2.89090357704196,-79.0231622045645,2568.6,0.111057222220633,2.53687224018693
0437032ea86377593953d0992b017ef9,864,168,2024-06-06T16:38:56.777Z,2024-06-06T16:56:32Z,-2.89091014219799,-79.0232134439983,2355.4,-2.86979495667645,-79.0355806572366,2798.7,0.311244722207388,6.14348514889045
0437032ea86377593953d0992b017ef9,875,62,2024-06-06T21:23:07.644Z,2024-06-06T21:28:10Z,-2.87762716672275,-79.0294475772914,2733.9,-2.88456028091691,-79.0158297342298,2641.5,0.121765555540721,1.94462511709494
0437032ea86377593953d0992b017ef9,879,31,2024-06-06T23:06:33.001Z,2024-06-06T23:18:50Z,-2.8815954161546,-79.020419532017,2692.3,-2.86977097398645,-79.0355841806148,2797.3,0.228888055549727,5.37352284317062
0468a8b11b0ce990e989b8fe6ad4b5e9,884,105,2024-06-04T15:59:39.106Z,2024-06-04T16:05:18.999Z,-2.93146051764044,-79.0436252681949,2589.6,-2.91936989149156,-79.0126964680085,2567.9,0.105079166690509,4.47479885864892
0468a8b11b0ce990e989b8fe6ad4b5e9,888,42,2024-06-04T16:11:29.405Z,2024-06-04T16:18:58.998Z,-2.92014358077285,-79.0131499350873,2562.2,-2.91845918262414,-79.0020171182025,2523.3,0.224638055562973,1.69900722936059
0468a8b11b0ce990e989b8fe6ad4b5e9,890,10,2024-06-04T16:30:45.791Z,2024-06-04T18:15:13Z,-2.91728003160477,-79.0016774199595,2523.2,-2.92403468439784,-79.0397225099633,2584.1,1.75592250002755,4.42218836512386
0468a8b11b0ce990e989b8fe6ad4b5e9,894,69,2024-06-04T18:20:07.998Z,2024-06-04T18:25:07Z,-2.92228743342594,-79.0389074260589,2581.8,-2.93722437053373,-79.0467694287702,2589.3,0.0872227778037389,2.09485158717532
0468a8b11b0ce990e989b8fe6ad4b5e9,902,66,2024-06-04T18:29:31Z,2024-06-04T18:37:02.998Z,-2.93752614917504,-79.0470146823651,2591.4,-2.91368188404698,-79.0312016599767,2576.6,0.131271388861868,3.2542461957469
