User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,615,26,2024-05-12T02:59:52.971Z,2024-05-12T03:05:06.542Z,-2.89451252573725,-78.9820938928449,2508.7,-2.90489372271201,-78.9919306248353,2500.4,0.0875930555661519,1.49236391319804
006727cd1ec1d57b5620da98cf89f345,617,120,2024-05-12T03:05:38.545Z,2024-05-12T03:15:45.478Z,-2.90517951426593,-78.9922124354122,2491.8,-2.90166815803524,-79.0258756758614,2571.6,0.208614999916818,5.02794621029552
006727cd1ec1d57b5620da98cf89f345,633,94,2024-05-12T07:40:51.639Z,2024-05-12T07:55:27.857Z,-2.90215821489173,-79.0295135667935,2575.8,-2.9153110361343,-79.0239586799369,2557,0.262823611166742,6.00059538765256
006727cd1ec1d57b5620da98cf89f345,640,130,2024-05-12T08:00:49.459Z,2024-05-12T08:11:23.807Z,-2.91537279200424,-79.0238759580184,2556.4,-2.90505306085747,-79.0432063904878,2595,0.22160277777248,4.00257469948564
006727cd1ec1d57b5620da98cf89f345,642,76,2024-05-12T08:17:09.819Z,2024-05-12T08:22:17.806Z,-2.90935382755171,-79.0349505018708,2584.7,-2.90847210995273,-79.0170347866725,2551.4,0.0848791666825612,2.53161701868054
006727cd1ec1d57b5620da98cf89f345,643,182,2024-05-12T08:22:25.943Z,2024-05-12T08:34:29.684Z,-2.90849013519912,-79.0168209628056,2542.6,-2.89379694503098,-78.9793637170867,2508.3,0.22002722216977,5.9226234454269
006727cd1ec1d57b5620da98cf89f345,648,90,2024-05-12T17:34:36.137Z,2024-05-12T17:45:21.006Z,-2.8948006431707,-78.9822406106552,2509.4,-2.89856191443035,-79.005797123383,2551,0.183317777779367,3.49268002376685
006727cd1ec1d57b5620da98cf89f345,651,33,2024-05-12T17:51:38Z,2024-05-12T18:06:32.008Z,-2.89769292963782,-79.0059321962747,2553.8,-2.90203885540274,-78.9968288920497,2525.6,0.250245833330684,1.86725641105082
006727cd1ec1d57b5620da98cf89f345,652,11,2024-05-12T18:06:40.009Z,2024-05-12T18:08:31.009Z,-2.9020407007617,-78.9968341654617,2525.7,-2.89811314002887,-78.9942143568551,2528.5,0.107960555487209,0.589236504746099
006727cd1ec1d57b5620da98cf89f345,653,25,2024-05-12T18:13:16.221Z,2024-05-12T18:19:42.005Z,-2.89817365925962,-78.9938645894063,2521.7,-2.89614017490902,-78.9836907473614,2509,0.118738611208068,1.28607050895566
006727cd1ec1d57b5620da98cf89f345,658,72,2024-05-12T20:46:56.819Z,2024-05-12T20:52:47.854Z,-2.89447105542009,-78.9821587893003,2509.1,-2.91045204244294,-78.9953074647886,2503.6,0.106027777791023,2.38389121401159
006727cd1ec1d57b5620da98cf89f345,669,45,2024-05-12T22:40:20.057Z,2024-05-12T22:44:29.754Z,-2.90791122940681,-78.9984780058006,0,-2.91319546918039,-78.9892859940131,2493.9,0.0847447222471237,1.57185192516856
006727cd1ec1d57b5620da98cf89f345,687,5,2024-05-12T23:09:49.790Z,2024-05-12T23:10:09.801Z,-2.91321955951809,-78.9891483119987,2495.1,-2.9132578039094,-78.9892022335577,2495.2,0.0859697222047382,0.0787391812905261
006727cd1ec1d57b5620da98cf89f345,689,89,2024-05-13T00:12:10.776Z,2024-05-13T00:17:53.773Z,-2.91237688606361,-78.9871307803624,2494.3,-2.89398469618778,-78.9793254342762,2506.8,0.10916611108515,2.64507544806973
006727cd1ec1d57b5620da98cf89f345,697,62,2024-05-13T12:38:07.099Z,2024-05-13T12:42:54.995Z,-2.90568040027453,-78.9838869832435,2480.8,-2.91705658863343,-78.9977645799808,2509.4,0.108815833330154,2.24960596573665
006727cd1ec1d57b5620da98cf89f345,698,39,2024-05-13T12:44:38.994Z,2024-05-13T12:48:55.991Z,-2.91711185760759,-78.9978367087691,2510.3,-2.91833078555858,-79.0009354113743,2515,0.157454444434908,0.470891014973755
006727cd1ec1d57b5620da98cf89f345,706,32,2024-05-13T17:26:05.157Z,2024-05-13T17:31:13.669Z,-2.91740672640047,-79.0004608576722,2525.1,-2.91733924334541,-78.9978469640824,2511.3,0.0912530555327733,0.440372528257066
006727cd1ec1d57b5620da98cf89f345,708,65,2024-05-13T17:38:03.122Z,2024-05-13T17:46:19.638Z,-2.91701496062016,-78.9978921185559,2508.8,-2.90219247091557,-79.0055671453541,2527.5,0.150516944461399,2.28424969648911
006727cd1ec1d57b5620da98cf89f345,715,29,2024-05-13T17:53:33.620Z,2024-05-13T18:00:38.605Z,-2.9000809213463,-79.0070832176347,2551.4,-2.91039660157128,-78.9943613642445,2500.3,0.125434444480472,1.9088375576135
006727cd1ec1d57b5620da98cf89f345,717,47,2024-05-13T18:01:23.480Z,2024-05-13T18:11:11.588Z,-2.91039597130684,-78.9942100509259,2500.8,-2.89384226320578,-78.9794271484497,2507.4,0.167531388865577,2.68650476281682
006727cd1ec1d57b5620da98cf89f345,734,28,2024-05-13T20:13:31.918Z,2024-05-13T20:17:09.781Z,-2.89537183520478,-79.0063667477858,2551.1,-2.8977217326388,-79.0051064242299,2551.5,0.145141666730245,0.743244389066675
